date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
,,5.038230821917809,-12.102656103446968,13.377257601750362,,91.18842894930152,,Weekend,Sunday,Light_Load
03/06/2018 04:45,1.680417691708926,5.218230821917809,7.55229068363894,17.787020427769775,43.49109718892694,88.83860742279634,,Weekend,Sunday,Light_Load
,2.272259269524839,,,-19.850312973885767,45.40109718892694,102.4166424342834,18007.736024119622,Weekend,,Light_Load
03/06/2018 05:15,0.6865597253022551,5.538230821917809,,15.581478149755116,41.09109718892694,94.69782402817324,18914.02881253768,Weekend,,Light_Load
03/06/2018 05:30,3.40026176924176,,6.286012174667621,0.2071414998727526,39.62109718892694,94.493523304213,19799.197079214937,,Sunday,Light_Load
,2.0874757910413737,5.608230821917807,2.420894753681173,-1.2658945025061368,,99.15083609575969,,Weekend,Sunday,Light_Load
03/06/2018 06:00,-0.1336068051892343,,0.5960390156342675,,37.87109718892694,101.6978973771935,21598.940937923147,Weekend,Sunday,Light_Load
03/06/2018 06:15,,5.758230821917808,,6.545884123777044,38.24109718892694,99.81203333695262,22500.518898620187,Weekend,Sunday,Light_Load
,2.7571970255417773,5.758230821917808,,-6.116969154507653,37.78109718892694,105.07021930240056,23391.242876723423,Weekend,Sunday,Light_Load
03/06/2018 06:45,-0.0668603861840382,5.608230821917807,15.699795829480502,-9.319150769315048,,,,Weekend,Sunday,Light_Load
,1.6503440431805043,5.788230821917809,-6.617261771443682,14.073785893991124,38.89109718892694,,25195.269391337868,Weekend,Sunday,Light_Load
03/06/2018 07:15,1.3139938095056185,5.758230821917808,-6.934431277142761,-18.36091775306176,38.24109718892694,105.65732063693522,26109.505277837667,Weekend,Sunday,Light_Load
,3.189417406094804,5.468230821917809,-3.651952247887672,-8.237033046265351,40.22109718892694,94.08053709189636,26984.540116275348,Weekend,Sunday,Light_Load
03/06/2018 07:45,,4.608230821917807,,,49.69109718892694,96.0850777773578,27904.0571096262,Weekend,,Light_Load
,-0.1558682230402408,4.168230821917808,,,45.80109718892694,103.77620991322983,28788.83065325049,Weekend,Sunday,Light_Load
03/06/2018 08:15,,4.098230821917808,-18.65995157469947,7.277876269808079,46.89109718892694,93.56383714173586,29710.730744583787,,Sunday,Light_Load
03/06/2018 08:30,-0.0536794491079528,,19.419011322664947,7.227383653126728,46.89109718892694,100.7471345274001,30605.930123005277,Weekend,Sunday,Light_Load
,1.4215414928064989,3.808230821917808,,13.385354837347275,,103.85716602914115,31518.02449486461,Weekend,,Light_Load
03/06/2018 09:00,0.7897464610723577,-0.6517691780821919,5.751423077290447,-13.490736900929006,95.97109718892692,17.468011780879223,32393.515127781626,Weekend,Sunday,Light_Load
03/06/2018 09:15,0.5621829091432153,-0.6517691780821919,7.044036663010238,12.18721842096763,95.97109718892692,8.734028507160904,33303.49379644119,Weekend,Sunday,Light_Load
,2.248205185145689,-0.6517691780821919,-13.436833829933745,-3.957854993357961,95.97109718892692,16.5956389356891,34202.59614874109,Weekend,,Light_Load
03/06/2018 09:45,2.022551218496832,-0.6517691780821919,3.993839741121334,-14.055851777762234,,,35119.011107286686,Weekend,Sunday,Light_Load
03/06/2018 10:00,2.9891003123597963,-0.6517691780821919,,,95.97109718892692,7.50384039889237,35994.24274770943,Weekend,Sunday,Light_Load
03/06/2018 10:15,2.9396766350242336,-0.6517691780821919,7.06537828022104,-19.11668756247636,,4.782989211194312,36905.22621766224,,Sunday,Light_Load
03/06/2018 10:30,3.396681005224367,,-15.029694395247166,-11.021884676811665,95.97109718892692,10.819145238540516,37817.35686757959,Weekend,Sunday,Light_Load
03/06/2018 10:45,0.2013230167313757,-0.6517691780821919,-1.9427717641949704,-14.862574111216915,95.97109718892692,9.153078641276853,,Weekend,Sunday,Light_Load
,3.164263639860768,-0.6517691780821919,,15.544858796875824,,9.115261347899883,,Weekend,,Light_Load
03/06/2018 11:15,-0.0302792044021606,-0.6517691780821919,-12.947017509700558,-13.128883956011816,,37.33483348433195,40518.795290104135,Weekend,Sunday,Light_Load
03/06/2018 11:30,2.868986101583351,-0.6517691780821919,1.809724535217936,12.5663802948998,,47.158947661583525,41398.85249413127,Weekend,,Light_Load
03/06/2018 11:45,0.9325475681927328,,-8.410018195062337,-10.511993517010106,95.97109718892692,53.57302675871525,42315.38187167882,Weekend,,Light_Load
03/06/2018 12:00,-0.5344848329199601,-0.6517691780821919,,4.667370835700504,95.97109718892692,,43215.70484984922,Weekend,Sunday,Light_Load
03/06/2018 12:15,,-0.6517691780821919,16.094198399322423,-0.7606500395926893,,15.373901532297818,44094.23455429949,,,Light_Load
03/06/2018 12:30,3.380504328009274,-0.6517691780821919,-5.337800150092183,,,17.30012344019989,45007.68177999347,Weekend,,Light_Load
03/06/2018 12:45,-0.0975780366735818,,14.078688502822857,13.668989466511928,95.97109718892692,8.385238107252722,45914.02875254972,Weekend,Sunday,Light_Load
,3.522351856306792,-0.6517691780821919,8.147773218080673,-4.750227068221983,95.97109718892692,,46781.66268438745,Weekend,Sunday,Light_Load
,,-0.6517691780821919,15.421597428451795,-5.210497609608976,95.97109718892692,14.725729230879054,47694.17334455904,,Sunday,Light_Load
03/06/2018 13:30,-0.0609216905785894,-0.6517691780821919,6.558731789983341,15.56502630615712,,7.247815253044012,48602.479509007455,,Sunday,Light_Load
03/06/2018 13:45,2.498256435150635,,1.2355479619871663,-8.200272839631443,95.97109718892692,6.615720188274016,49491.13892641698,Weekend,Sunday,Light_Load
,0.4512938712216492,-0.6517691780821919,-6.873599904937188,,95.97109718892692,16.22000431861705,50416.27452122351,Weekend,Sunday,Light_Load
03/06/2018 14:15,1.7030065414341786,,-12.76217307743153,8.550149921622552,95.97109718892692,,51281.84123941464,Weekend,Sunday,Light_Load
03/06/2018 14:30,2.537470175208952,-0.6517691780821919,-10.893047100859508,0.7083690044150196,95.97109718892692,,52214.4058789252,Weekend,Sunday,Light_Load
,3.576753542125296,-0.6517691780821919,-11.75681743197277,-17.200191383477772,95.97109718892692,19.463984910586287,53084.93789025077,Weekend,Sunday,Light_Load
03/06/2018 15:00,0.6227271495124218,-0.6517691780821919,18.83919252353561,-11.880544491045464,95.97109718892692,2.316511523264495,54000.87408846744,Weekend,Sunday,Light_Load
,1.338229289904027,-0.6517691780821919,,4.367009861064909,95.97109718892692,4.788586657222831,54919.721449485376,Weekend,Sunday,Light_Load
03/06/2018 15:30,1.016599515416583,-0.6517691780821919,-10.907298925098296,-12.77666334127592,95.97109718892692,15.181197970811358,55804.98293645482,Weekend,Sunday,Light_Load
03/06/2018 15:45,2.451506802969164,,-6.627542498269253,16.514972228250215,,,56707.69794396412,Weekend,Sunday,Light_Load
03/06/2018 16:00,3.1844460082676385,-0.6517691780821919,-8.725291834889669,14.087898245232234,95.97109718892692,11.525574311038309,,Weekend,Sunday,Light_Load
03/06/2018 16:15,,-0.6517691780821919,6.128879694899318,-1.1481578857236356,95.97109718892692,13.242154559720568,58501.08804498372,Weekend,,Light_Load
03/06/2018 16:30,2.9016970076100472,-0.6517691780821919,-6.410155778950471,-3.9597908702530127,95.97109718892692,8.871896016748256,59408.58835621864,Weekend,Sunday,Light_Load
03/06/2018 16:45,1.2082801822931295,-0.6517691780821919,-3.090667516287463,8.922995707996654,95.97109718892692,19.2779967763945,60283.260608379045,Weekend,,Light_Load
03/06/2018 17:00,3.0509917450615864,-0.6517691780821919,0.7730645936094586,-18.645306268654423,95.97109718892692,11.808900787430687,61181.02438047722,,Sunday,Light_Load
,2.2618991259621906,-0.6517691780821919,,,95.97109718892692,,62116.469674789645,Weekend,Sunday,Light_Load
03/06/2018 17:30,2.863711342718001,-0.6517691780821919,20.69265173213881,-1.622734829188584,95.97109718892692,19.76176300167301,63007.104777537774,Weekend,Sunday,Light_Load
03/06/2018 17:45,3.447906673564092,-0.6517691780821919,17.976361862450037,7.554041186037217,95.97109718892692,22.982387888630623,63906.24463139488,Weekend,Sunday,Light_Load
03/06/2018 18:00,,-0.6517691780821919,,19.41412895468431,95.97109718892692,12.733156768241637,,Weekend,Sunday,Light_Load
03/06/2018 18:15,,,,,95.97109718892692,43.57870385943029,65684.06153434607,,Sunday,Light_Load
03/06/2018 18:30,2.52293405321507,-0.6517691780821919,,0.1753368755344895,95.97109718892692,51.98470047350038,66591.37711845234,Weekend,,Light_Load
03/06/2018 18:45,3.420435393993549,-0.6517691780821919,-4.758850414400824,-15.90594907995614,95.97109718892692,12.0933008221152,,Weekend,Sunday,Light_Load
03/06/2018 19:00,0.8483416609280949,-0.6517691780821919,10.719436921664704,-17.756572879634717,95.97109718892692,6.082591615442425,68388.34718976871,Weekend,Sunday,Light_Load
03/06/2018 19:15,1.0028113849243443,-0.6517691780821919,-4.486837841099883,6.74866795171737,95.97109718892692,19.340102184411123,69301.53359508858,Weekend,,Light_Load
,,-0.6517691780821919,-15.458702622865657,8.29626222478039,,,70195.51370783405,Weekend,Sunday,Light_Load
03/06/2018 19:45,-0.285853757769781,-0.6517691780821919,,9.629420003683176,95.97109718892692,17.063179615153388,,Weekend,Sunday,Light_Load
,4.109830648978034,-0.6517691780821919,,-1.343388524672609,95.97109718892692,3.432413578364107,,Weekend,Sunday,Light_Load
,2.0480222449249896,-0.6517691780821919,8.68079414885743,13.711495500467809,95.97109718892692,13.936357430654954,72912.99138476225,Weekend,Sunday,Light_Load
03/06/2018 20:30,,,18.4399054828672,-5.709326033196957,95.97109718892692,,73803.80287996406,Weekend,Sunday,Light_Load
03/06/2018 20:45,2.854530822486523,-0.6517691780821919,-18.55370058820797,18.96602870475687,95.97109718892692,21.82818477337628,74709.6501135142,Weekend,Sunday,Light_Load
03/06/2018 21:00,0.2081623157145347,-0.6517691780821919,20.98551208066121,6.35296860278061,95.97109718892692,17.241989923715273,75619.64000611566,,Sunday,Light_Load
03/06/2018 21:15,,-0.6517691780821919,20.2915007309662,16.077807742903854,95.97109718892692,,76485.56123959717,Weekend,Sunday,Light_Load
03/06/2018 21:30,-0.1079913103946532,-0.6517691780821919,,10.487905681320342,95.97109718892692,16.521704340247652,77408.89628282627,Weekend,Sunday,Light_Load
03/06/2018 21:45,3.5009532639367764,,5.374402328984151,-12.87861243024407,,6.773164062444801,78292.07683714008,Weekend,,Light_Load
,,-0.6517691780821919,19.94628796194344,,95.97109718892692,22.137184113661583,,,Sunday,Light_Load
03/06/2018 22:15,-0.3152298012753824,1.368230821917808,5.575796710982908,17.69568575614284,79.09109718892694,20.14354096741799,,,,Light_Load
03/06/2018 22:30,2.889387589676266,4.788230821917809,9.34964544083547,,43.26109718892694,86.84505699958166,81013.80987976877,Weekend,Sunday,Light_Load
03/06/2018 22:45,,4.678230821917808,-2.5142779120042147,3.6865146989686313,43.51109718892694,91.87150833498664,81892.634430273,,Sunday,Light_Load
03/06/2018 23:00,3.298082820574801,,-6.54446658950618,,44.28109718892694,87.89427959278424,82784.95310706426,Weekend,Sunday,Light_Load
,3.153762717520788,4.208230821917809,9.5764410885463,,46.42109718892694,90.09270571809716,,Weekend,Sunday,Light_Load
03/06/2018 23:30,,3.888230821917808,-13.049560402871233,-4.833608864990074,54.88109718892694,88.69939320774236,84595.35521973045,Weekend,Sunday,Light_Load
03/06/2018 23:45,,4.1382308219178086,-15.0799839072243,-5.433344955902675,51.16109718892694,101.58197922358524,85490.08002519481,,Sunday,Light_Load
03/06/2018 00:00,1.0628168014355688,,-12.7237334035752,12.96992309287817,45.36109718892694,87.55659805371013,-4.632931236536585,Weekend,Sunday,Light_Load
04/06/2018 00:15,3.140332537188887,4.3882308219178086,13.527846429323782,13.229682403266157,45.061097188926944,94.60959538482471,914.4887127804272,Weekday,Monday,Light_Load
04/06/2018 00:30,,,,5.999861616674134,44.78109718892694,,1790.1047159234558,Weekday,Monday,Light_Load
04/06/2018 00:45,,,17.884905490107183,-16.770547743764343,44.561097188926944,95.97588354650026,2690.7909920097904,Weekday,Monday,Light_Load
04/06/2018 01:00,2.2534778749597413,,2.100006298092107,-4.813169955918776,45.17109718892694,97.84976667082556,3596.2787202423574,,Monday,Light_Load
,2.3247573476614987,,9.521820740981465,11.548184849262247,,103.59507208813936,4508.253893496958,Weekday,Monday,Light_Load
04/06/2018 01:30,1.1088941104085426,4.8882308219178086,-7.05068082777283,-13.4736097941625,47.71109718892694,87.2467678057881,5390.758061207844,Weekday,Monday,Light_Load
04/06/2018 01:45,0.8630246594586519,,,-8.409128939783585,,98.17070049772386,6298.226457202366,Weekday,Monday,Light_Load
04/06/2018 02:00,3.417995610578964,4.678230821917808,20.28445630973156,-17.21639275932945,44.02109718892694,97.5405193257928,7180.648987620532,Weekday,Monday,Light_Load
04/06/2018 02:15,1.396209884499385,4.818230821917808,,1.19909850044311,43.44109718892694,97.90082761726084,8092.717021615765,Weekday,Monday,Light_Load
04/06/2018 02:30,2.3429577106882267,,-6.113846143576655,,41.88109718892694,91.90496888998864,,,Monday,Light_Load
04/06/2018 02:45,1.6986665918563828,,2.9459841601452434,-11.70503436013129,44.39109718892694,102.38195549767656,9880.095833299503,Weekday,Monday,Light_Load
04/06/2018 03:00,0.7551093823753217,4.498230821917808,,-4.679924708640418,44.78109718892694,103.41524305241174,10811.983620661056,Weekday,Monday,Light_Load
,0.7430703499708833,4.678230821917808,-13.509352913640813,,,91.55688836453824,11708.839382630202,Weekday,Monday,Light_Load
04/06/2018 03:30,,4.748230821917808,,14.364413066151837,43.03109718892694,104.70672505264707,12601.072376618393,Weekday,Monday,Light_Load
,3.9329637094404255,,19.36098640688184,10.324958990368854,50.34109718892694,97.91156564093254,13485.249099064902,Weekday,Monday,Light_Load
04/06/2018 04:00,-0.0665895811824124,4.528230821917807,-3.765643236738057,9.1436317531149,48.17109718892694,,14395.638747403853,Weekday,Monday,Light_Load
04/06/2018 04:15,3.29046888669039,4.708230821917809,-7.094936873057125,2.8659146810589995,44.69109718892694,89.98534011987832,15300.043015984456,Weekday,Monday,Light_Load
04/06/2018 04:30,,,-10.328546215065284,20.14368749549268,42.76109718892694,103.63865778980286,16212.720194595431,Weekday,Monday,Light_Load
04/06/2018 04:45,,4.678230821917808,8.060707485655232,13.154338071605457,44.02109718892694,100.82873991535727,17112.05259794539,Weekday,Monday,Light_Load
04/06/2018 05:00,2.1962236087427134,4.748230821917808,-14.763103241412164,19.94150358289878,,86.00330633547233,,Weekday,Monday,Light_Load
04/06/2018 05:15,,4.788230821917809,-3.1032988392476133,,,101.01928669951016,18897.2675013917,Weekday,Monday,Light_Load
04/06/2018 05:30,2.106298232503023,4.968230821917809,4.09321074842036,19.66110682409129,,,19805.91556865631,Weekday,Monday,Light_Load
04/06/2018 05:45,3.2810595953982657,,-6.327180334359871,1.63699039905195,,92.98989143356631,20714.608173953988,,Monday,Light_Load
04/06/2018 06:00,,4.968230821917809,5.263268092809642,-4.337109807723534,42.94109718892694,105.71419441570836,,Weekday,Monday,Light_Load
,-0.185819792541404,4.968230821917809,,,41.58109718892694,95.51514045819708,22487.47125065518,,Monday,Light_Load
04/06/2018 06:30,3.1384233628596325,4.858230821917807,1.3627247824244226,-6.346293910226379,41.78109718892694,,23383.34709762524,,Monday,Light_Load
04/06/2018 06:45,-0.011223213516029,4.8882308219178086,6.69875562916622,,42.10109718892694,,24293.18448711918,,Monday,Light_Load
04/06/2018 07:00,3.400335127622534,,-7.880699318382244,-15.687091467633564,41.07109718892694,97.03593547963509,25212.370931393445,Weekday,Monday,Light_Load
04/06/2018 07:15,3.342262492455288,4.788230821917809,-7.715843545458946,-14.86243682014142,43.64109718892694,,26118.3652905484,,Monday,Light_Load
04/06/2018 07:30,3.8360590180289966,,-9.484964659364987,-19.6087547933044,52.12109718892694,105.66173982048711,26984.44956361799,Weekday,Monday,Light_Load
,,4.028230821917807,-3.0427422474172325,-4.730292889206792,,,27903.74881764001,,Monday,Light_Load
04/06/2018 08:00,3.3840733603106665,4.678230821917808,,,49.18109718892694,92.41162602724684,,Weekday,Monday,Light_Load
04/06/2018 08:15,27.85888700594852,31.788230821917807,2.4872632204182468,6.782106680771504,64.42109718892695,,29681.88608321133,Weekday,Monday,Light_Load
04/06/2018 08:30,,,,,63.821097188926935,88.43392178812971,30602.53189108634,Weekday,Monday,Light_Load
04/06/2018 08:45,43.5644452972738,49.42823082191781,0.6119362491164008,-18.53338791997564,,105.01605973779156,31518.50372673537,Weekday,,Light_Load
04/06/2018 09:00,57.27082050962386,33.79823082191781,19.949920980578668,7.490177294125218,82.58109718892695,87.4626017061409,32398.06291360308,Weekday,Monday,Light_Load
04/06/2018 09:15,72.34257984270387,43.94823082191781,7.931955454960309,,,,33298.72771212394,Weekday,Monday,Medium_Load
04/06/2018 09:30,57.50581928164691,,,,83.99109718892694,,34200.83980304363,Weekday,Monday,Medium_Load
04/06/2018 09:45,75.0444143130262,45.13823082191781,-0.8151051800606496,-6.687539232514553,81.30109718892695,90.76479948563032,,Weekday,,Medium_Load
,44.89371724948597,25.408230821917808,,-14.32651491879336,,88.2750826693802,,,Monday,Medium_Load
04/06/2018 10:15,58.41997812091732,31.06823082191781,-3.30932704849085,5.845887802760626,84.74109718892694,98.8993809603451,36904.56559740614,Weekday,Monday,Maximum_Load
04/06/2018 10:30,88.01055960361163,,,-6.672531579767767,,92.61947356328515,37813.66564307189,Weekday,,Maximum_Load
04/06/2018 10:45,90.86477526146965,,-7.646458881616857,-9.497736775404176,83.58109718892695,91.15459125758768,38692.86325594317,,,Maximum_Load
04/06/2018 11:00,67.91642567813271,,4.637579089031524,10.75015016295604,83.54109718892693,105.76563706026236,39584.86140796251,Weekday,Monday,Maximum_Load
,,42.90823082191781,14.920351061743188,,77.38109718892693,92.42501931265684,40505.83827711557,Weekday,Monday,Maximum_Load
04/06/2018 11:30,82.94789811970301,57.88823082191781,-0.5009183893959647,,,105.18144587751397,41403.723118366135,Weekday,,Maximum_Load
04/06/2018 11:45,47.307838938375504,30.73823082191781,-7.860422404498712,10.7102725872427,79.06109718892694,101.83105461729537,42308.11404979116,Weekday,Monday,Maximum_Load
04/06/2018 12:00,58.8274882797688,35.34823082191781,10.842153345467434,-8.324002180588169,82.11109718892695,,43195.8373833793,Weekday,Monday,Maximum_Load
04/06/2018 12:15,5.615272030308421,-0.6117691780821919,-6.349762637386568,14.52933941746098,95.97109718892692,20.8065218463344,44096.82163046829,,Monday,Medium_Load
04/06/2018 12:30,2.2224964942726952,-0.6517691780821919,10.64730303729121,-16.404138371293318,95.97109718892692,,44985.556067147314,Weekday,Monday,Medium_Load
,4.244306153750922,,-1.8452385477045825,-10.595007900255958,95.97109718892692,23.20396139190659,45893.142141666285,Weekday,Monday,Medium_Load
04/06/2018 13:00,4.109996442727772,-0.6517691780821919,-15.3497284648378,16.8810008030397,95.97109718892692,28.118824038533116,46812.27356655004,Weekday,,Medium_Load
04/06/2018 13:15,70.37791976817577,26.02823082191781,-0.7604470569785835,-14.886802007721569,89.38109718892693,,,Weekday,Monday,Maximum_Load
04/06/2018 13:30,55.17405441946701,20.658230821917808,-4.985326207144102,14.215351346131683,89.46109718892694,99.45738274384792,48588.13226448858,Weekday,Monday,Maximum_Load
04/06/2018 13:45,69.058448208215,23.68823082191781,-1.6651559329538546,12.81821307723484,90.34109718892694,104.90188926572094,,Weekday,Monday,Maximum_Load
04/06/2018 14:00,96.2483878718444,37.078230821917806,10.789636185437685,19.937950048961856,,,50410.45726003023,Weekday,,Maximum_Load
04/06/2018 14:15,107.0812008509876,44.20823082191781,-4.585855556021068,7.188066967413586,88.32109718892693,101.22779911490504,,Weekday,Monday,Maximum_Load
04/06/2018 14:30,58.08797563376171,,-2.7883689288102027,8.289712307553852,90.15109718892694,95.5833744896805,,,Monday,Maximum_Load
04/06/2018 14:45,104.74072144426482,41.46823082191781,-14.272058777815062,,89.15109718892694,101.10520858771292,,,Monday,Maximum_Load
04/06/2018 15:00,52.22114223410567,21.62823082191781,8.508288606361916,18.18020436552263,,85.95754382546212,54012.86694998133,,,Maximum_Load
04/06/2018 15:15,65.61438586907671,,16.463229707525166,12.086820568547424,91.43109718892694,98.21716670009852,54916.171475250834,Weekday,Monday,Maximum_Load
,50.94692711664069,15.148230821917808,9.904442665857324,,91.72109718892692,,55787.29478923681,Weekday,,Maximum_Load
04/06/2018 15:45,64.24098580488506,,12.650137087880434,-8.010533436285677,,88.8832707693987,56710.77101397384,Weekday,Monday,Maximum_Load
04/06/2018 16:00,74.0924352604139,26.30823082191781,-3.9664676432831314,-0.9772932988034524,89.99109718892694,89.63812469193005,57584.56156195932,,Monday,Maximum_Load
04/06/2018 16:15,62.11503897727681,18.28823082191781,-7.842857988851626,,91.57109718892691,94.55524228036576,58511.12953124626,Weekday,,Maximum_Load
04/06/2018 16:30,44.409175268919554,14.758230821917808,10.38048988477614,-3.3770602816424606,91.06109718892694,87.72271056429798,59409.80206718059,Weekday,,Maximum_Load
04/06/2018 16:45,86.76411143265001,32.17823082191781,21.70902947727444,19.935417490116045,89.85109718892693,104.23896335114182,60289.589952328686,Weekday,Monday,Maximum_Load
,105.3620043571707,41.828230821917806,-0.7853788310407809,-17.224419263386306,88.79109718892693,90.10570415526414,,Weekday,Monday,Maximum_Load
04/06/2018 17:15,97.69253856158298,,-8.713657309915343,-19.19185850195186,89.00109718892693,,62095.430048343296,Weekday,Monday,Medium_Load
04/06/2018 17:30,,23.53823082191781,,3.623340781308469,89.49109718892694,96.87144300186591,62988.04609501876,Weekday,,Medium_Load
,37.238678573102085,1.328230821917808,,16.485857152818486,95.83109718892696,99.40248932110448,63912.74640182466,Weekday,Monday,Medium_Load
04/06/2018 18:00,32.72029191144212,-0.6517691780821919,-7.840674766413333,-3.861647383171426,95.97109718892692,101.78257848918024,64804.58524770172,,Monday,Medium_Load
04/06/2018 18:15,65.56859015929783,40.78823082191781,18.490789694800693,-7.143303057212427,,95.66270499634471,,,,Medium_Load
,84.21622876761646,58.45823082191781,15.349248544755428,21.0448202488957,78.49109718892694,98.3083822095669,66586.00113643848,,Monday,Medium_Load
04/06/2018 18:45,108.27649568355253,60.22823082191781,-11.430347395665772,-15.665785881575712,83.48109718892695,,67496.58662519176,Weekday,Monday,Medium_Load
04/06/2018 19:00,89.19020576359152,43.48823082191781,-9.990900789458552,2.6830473359304494,85.77109718892694,100.9582665884774,68419.65191093879,Weekday,Monday,Medium_Load
,114.97602894470346,54.89823082191781,3.7465791954784406,,86.07109718892693,94.33810779648029,69287.92178736452,,Monday,Medium_Load
04/06/2018 19:30,101.93116351743905,46.90823082191781,,6.722138391487023,86.65109718892694,101.642302380938,,Weekday,Monday,Medium_Load
,77.54597433528605,38.69823082191781,-17.141782592672374,,,92.44624573738788,71106.6818590242,Weekday,Monday,Medium_Load
04/06/2018 20:00,,,-13.624619215909888,12.107325261170198,,104.61736202459122,71995.53872010036,Weekday,Monday,Medium_Load
04/06/2018 20:15,117.99512134076686,55.03823082191781,20.73329003469992,,86.38109718892693,,72890.11760115216,Weekday,,Medium_Load
04/06/2018 20:30,62.77348107130918,34.26823082191781,1.3501332668250026,4.893143505685049,83.28109718892694,92.78415020282245,73789.5081669237,,Monday,Medium_Load
04/06/2018 20:45,105.04355147301312,43.51823082191781,14.795800593937606,-5.915858222190933,88.11109718892695,90.33747587630252,,Weekday,Monday,Medium_Load
04/06/2018 21:00,103.21687471550732,32.68823082191781,-14.385524310030322,14.35033830933555,91.07109718892691,99.57560030650664,75580.00851493647,,Monday,Medium_Load
04/06/2018 21:15,,,,18.946689487615267,95.97109718892692,43.97904491607738,76498.33629854703,Weekday,Monday,Medium_Load
04/06/2018 21:30,,-0.6517691780821919,-13.156923776116535,-14.20181030022585,95.97109718892692,19.51380558439032,77413.337031637,Weekday,Monday,Medium_Load
04/06/2018 21:45,2.318759229370571,-0.6517691780821919,-13.75351100342574,10.850447309715593,95.97109718892692,11.629511538122928,78303.47118932407,Weekday,Monday,Medium_Load
04/06/2018 22:00,3.5023975562829515,-0.6517691780821919,9.51492470843069,-14.727159005651098,95.97109718892692,10.745678409291862,,,Monday,Medium_Load
04/06/2018 22:15,1.8250219000905128,1.2182308219178082,11.02921052015042,,85.27109718892694,34.4559869094584,80117.9024886187,Weekday,Monday,Medium_Load
04/06/2018 22:30,0.3929350660466797,4.708230821917809,,,52.88109718892694,,80994.85078620589,Weekday,Monday,Medium_Load
04/06/2018 22:45,3.9360418227283738,,,6.199624108760622,51.86109718892694,105.53457106003472,81916.48627728208,Weekday,Monday,Medium_Load
04/06/2018 23:00,2.689911629007356,4.6382308219178086,-5.728611497421506,-0.5890937109265092,,89.84945347329227,82814.13275848707,Weekday,Monday,Medium_Load
,3.326174337911481,5.938230821917808,-8.212689780286905,6.9117647931399455,49.811097188926944,91.26726286574436,83708.8224478129,Weekday,,Light_Load
04/06/2018 23:30,2.1329578840654277,6.548230821917809,2.961503362419673,17.93007990491219,49.311097188926944,86.36212767541369,84615.18114506734,Weekday,Monday,Light_Load
,3.127059854211949,6.438230821917808,,-0.6209115316028587,48.61109718892694,95.38648015653987,85513.94843496176,Weekday,Monday,Light_Load
04/06/2018 00:00,3.863981485254796,,,21.70909695622113,,97.09170777944124,,Weekday,Monday,Light_Load
05/06/2018 00:15,3.028498273374983,4.348230821917808,-6.465463359909929,-9.348171480368146,53.64109718892694,98.00908467412796,,Weekday,Tuesday,Light_Load
05/06/2018 00:30,2.3205318531423478,,-13.90151423559888,-11.622714126984029,,100.5657210054518,1804.29515441816,,Tuesday,Light_Load
05/06/2018 00:45,,4.208230821917809,-8.199328634053254,-5.815774078872165,,97.5032202515926,2716.1167790866616,,,Light_Load
,1.680677318961787,4.208230821917809,-6.046794544834183,-12.159975926278566,53.97109718892694,96.8628863241523,,Weekday,Tuesday,Light_Load
05/06/2018 01:15,2.7282085284762383,4.248230821917808,-5.990537076500935,14.549618251970346,54.42109718892694,101.97728664331784,4494.72772699503,Weekday,Tuesday,Light_Load
05/06/2018 01:30,,,10.889535866308163,-2.532576475220168,52.61109718892694,98.64638114323076,5414.247679741409,,Tuesday,Light_Load
05/06/2018 01:45,0.4743131438023278,4.278230821917807,-14.699927829406676,18.620927899579176,53.75109718892694,97.56328725771276,6309.741937863368,Weekday,Tuesday,Light_Load
05/06/2018 02:00,2.920105383939142,4.348230821917808,9.172606813147418,-14.100901837353154,,,7211.961136931008,Weekday,Tuesday,Light_Load
05/06/2018 02:15,1.362264045366934,4.428230821917808,-11.377194306689944,-4.212575983550596,,103.25481380206251,8112.586420415609,Weekday,Tuesday,Light_Load
05/06/2018 02:30,3.789394662353647,4.348230821917808,6.643094592880792,-3.1480161330666787,,87.17188847707442,8993.091177436749,Weekday,Tuesday,Light_Load
05/06/2018 02:45,1.6780004029265192,4.428230821917808,2.1132378850310207,16.3317931397514,53.36109718892694,86.92772699935131,9880.636636733416,Weekday,Tuesday,Light_Load
05/06/2018 03:00,3.3244816939813555,4.348230821917808,-10.806378281430558,,53.21109718892694,100.2693344579379,10805.629882804456,Weekday,Tuesday,Light_Load
,2.117400237717621,,-11.613095257548236,3.739477154078153,53.34109718892694,94.8632326008175,,Weekday,Tuesday,Light_Load
05/06/2018 03:30,0.5650800967730327,4.708230821917809,21.059214027316223,6.767071637620308,,103.02292232582144,12617.945323356484,Weekday,,Light_Load
,1.5062393139779502,4.968230821917809,,-8.421523667220322,,89.82049929995398,13482.225215884668,Weekday,,Light_Load
05/06/2018 04:00,2.0472930173220827,4.928230821917808,,,43.20109718892694,99.71609542514298,14402.979865007226,Weekday,Tuesday,Light_Load
05/06/2018 04:15,2.0879217317108103,,-1.50636545825864,-11.292077355646812,,97.61659405296096,15283.898538748364,Weekday,Tuesday,Light_Load
